order_id,order_status,order_created_at,order_date,payment_at,shipping_deadline,shipping_arranged_at,order_completed_at,payment_lead_time_minutes,processing_time_minutes,completion_time_hours,deadline_margin_minutes,is_cancelled,has_started_fulfillment,cancellation_stage,processing_category,is_late_shipment,is_returned,returned_items,total_items,unique_products,is_deadline_risk,cancellation_category
251029BRCMPP0N,Selesai,2025-10-29 09:29:00,2025-10-29,2025-10-29 09:29:00,2025-10-29 23:59:00,2025-10-29 16:59:00,2025-11-06 21:05:00,0.0,450.0,196.1,420.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029BRH8FM8B,Selesai,2025-10-29 09:31:00,2025-10-29,2025-10-29 09:32:00,2025-10-29 23:59:00,2025-10-29 16:51:00,2025-11-04 20:45:00,1.0,440.0,147.9,428.0,0,1,Not Cancelled,Normal,0,0,0,2,2,0,Not Cancelled
251029BRHNT16X,Selesai,2025-10-29 09:32:00,2025-10-29,2025-10-29 09:32:00,2025-10-29 23:59:00,2025-10-29 16:51:00,2025-11-06 23:48:00,0.0,439.0,198.95,428.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029BTC9NURA,Selesai,2025-10-29 10:04:00,2025-10-29,2025-10-29 10:05:00,2025-10-29 23:59:00,2025-10-29 16:52:00,2025-11-14 12:40:00,1.0,408.0,379.8,427.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029BURH009N,Batal,2025-10-29 10:29:00,2025-10-29,2025-10-29 10:29:00,2025-10-29 23:59:00,2025-10-29 16:53:00,,0.0,384.0,,426.0,1,1,Post-Fulfillment Initiation,Normal,0,0,0,1,1,0,Delivery Failed
251029BV8QSGM2,Selesai,2025-10-29 10:38:00,2025-10-29,2025-10-29 10:39:00,2025-10-29 23:59:00,2025-10-29 17:22:00,2025-10-30 18:02:00,1.0,404.0,24.666666666666668,397.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029BVYYM1AM,Selesai,2025-10-29 10:51:00,2025-10-29,2025-10-29 10:51:00,2025-10-29 23:59:00,2025-10-29 16:52:00,2025-10-31 12:24:00,0.0,361.0,43.53333333333333,427.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029BW9MM1PF,Selesai,2025-10-29 10:56:00,2025-10-29,2025-10-29 10:57:00,2025-10-29 23:59:00,2025-10-29 16:52:00,2025-11-13 20:33:00,1.0,356.0,363.68333333333334,427.0,0,1,Not Cancelled,Normal,0,1,1,1,1,0,Not Cancelled
251029BWGRJVKE,Selesai,2025-10-29 11:00:00,2025-10-29,2025-10-29 11:01:00,2025-10-29 23:59:00,2025-10-29 16:52:00,2025-10-31 16:20:00,1.0,352.0,47.46666666666667,427.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029BWM49P7G,Batal,2025-10-29 11:02:00,2025-10-29,,,,,,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Unpaid Order
251029BXTXYKT3,Selesai,2025-10-29 11:24:00,2025-10-29,2025-10-29 11:24:00,2025-10-29 23:59:00,2025-10-29 16:53:00,2025-11-09 14:07:00,0.0,329.0,261.23333333333335,426.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029BYCU3P2C,Selesai,2025-10-29 11:34:00,2025-10-29,2025-10-29 11:34:00,2025-10-29 23:59:00,2025-10-29 16:52:00,2025-11-14 12:18:00,0.0,318.0,379.43333333333334,427.0,0,1,Not Cancelled,Normal,0,0,0,2,2,0,Not Cancelled
251029BYQCR1EG,Batal,2025-10-29 11:40:00,2025-10-29,2025-10-29 11:40:00,2025-10-29 23:59:00,2025-10-29 16:57:00,,0.0,317.0,,422.0,1,1,Post-Fulfillment Initiation,Normal,0,0,0,1,1,0,Delivery Failed
251029C1A3VK3G,Selesai,2025-10-29 12:08:00,2025-10-29,2025-10-29 12:08:00,2025-10-30 23:59:00,2025-10-29 12:08:00,2025-11-02 10:26:00,0.0,0.0,94.3,2151.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029C20G4E60,Batal,2025-10-29 12:21:00,2025-10-29,2025-10-29 12:21:00,2025-10-30 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Change Order
251029C242HMH2,Selesai,2025-10-29 12:23:00,2025-10-29,2025-10-29 12:23:00,2025-10-30 23:59:00,2025-10-29 16:53:00,2025-11-02 18:17:00,0.0,270.0,97.4,1866.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029C2X3373D,Selesai,2025-10-29 12:37:00,2025-10-29,2025-10-29 12:38:00,2025-10-30 23:59:00,2025-10-29 16:53:00,2025-11-07 10:59:00,1.0,256.0,210.1,1866.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029C30UTJC8,Batal,2025-10-29 12:39:00,2025-10-29,2025-10-29 12:39:00,2025-10-30 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Other
251029C394WUNY,Selesai,2025-10-29 12:44:00,2025-10-29,2025-10-29 12:44:00,2025-10-30 23:59:00,2025-10-29 16:52:00,2025-11-10 21:11:00,0.0,248.0,292.31666666666666,1867.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029C3TTFKK7,Selesai,2025-10-29 12:53:00,2025-10-29,2025-10-29 12:54:00,2025-10-30 23:59:00,2025-10-29 16:52:00,2025-11-05 05:43:00,1.0,239.0,156.85,1867.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029C4K4NPUQ,Selesai,2025-10-29 13:07:00,2025-10-29,2025-10-29 13:07:00,2025-10-30 23:59:00,2025-10-29 16:57:00,2025-11-15 14:35:00,0.0,230.0,405.6333333333333,1862.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029C55KX6Y9,Selesai,2025-10-29 13:17:00,2025-10-29,2025-10-29 13:18:00,2025-10-30 23:59:00,2025-10-30 14:06:00,2025-11-10 22:41:00,1.0,1489.0,272.5833333333333,593.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029C5E2SN61,Selesai,2025-10-29 13:22:00,2025-10-29,2025-10-29 13:22:00,2025-10-30 23:59:00,2025-10-30 17:53:00,2025-11-03 20:39:00,0.0,1711.0,98.76666666666667,366.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029C833M8F4,Selesai,2025-10-29 14:10:00,2025-10-29,2025-10-29 14:10:00,2025-10-30 23:59:00,2025-10-30 14:04:00,2025-11-03 16:51:00,0.0,1434.0,98.78333333333333,595.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029C93PWFCB,Selesai,2025-10-29 14:28:00,2025-10-29,2025-10-29 14:28:00,2025-10-30 23:59:00,2025-10-30 14:03:00,2025-11-12 13:55:00,0.0,1415.0,311.8666666666667,596.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CAJCDPC0,Selesai,2025-10-29 14:54:00,2025-10-29,2025-10-29 14:54:00,2025-10-30 23:59:00,2025-10-30 14:03:00,2025-11-09 20:24:00,0.0,1389.0,246.35,596.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CAMMT9RQ,Batal,2025-10-29 14:55:00,2025-10-29,2025-10-29 14:55:00,2025-10-30 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Change Order
251029CBB9MYK7,Selesai,2025-10-29 15:08:00,2025-10-29,2025-10-30 09:37:00,2025-10-30 23:59:00,2025-10-30 17:52:00,2025-11-09 12:40:00,1109.0,1604.0,234.8,367.0,0,1,Not Cancelled,Normal,0,1,1,1,1,0,Not Cancelled
251029CCDFG45P,Selesai,2025-10-29 15:27:00,2025-10-29,2025-10-29 15:28:00,2025-10-30 23:59:00,2025-10-30 14:06:00,2025-11-11 01:45:00,1.0,1359.0,275.65,593.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CD121RRN,Selesai,2025-10-29 15:38:00,2025-10-29,2025-10-29 15:38:00,2025-10-30 23:59:00,2025-10-30 14:04:00,2025-11-02 22:21:00,0.0,1346.0,80.28333333333333,595.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CD5RRKE0,Selesai,2025-10-29 15:41:00,2025-10-29,2025-10-29 15:42:00,2025-10-30 23:59:00,2025-10-30 17:52:00,2025-11-12 14:54:00,1.0,1571.0,309.03333333333336,367.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CDWVA6VT,Selesai,2025-10-29 15:54:00,2025-10-29,2025-10-29 15:54:00,2025-10-30 23:59:00,2025-10-29 15:54:00,2025-10-31 21:09:00,0.0,0.0,53.25,1925.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CE65DRDU,Selesai,2025-10-29 15:59:00,2025-10-29,2025-10-29 15:59:00,2025-10-30 23:59:00,2025-10-30 14:03:00,2025-11-10 13:59:00,0.0,1324.0,263.93333333333334,596.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CEQGDVC9,Selesai,2025-10-29 16:08:00,2025-10-29,2025-10-29 16:09:00,2025-10-30 23:59:00,2025-10-30 14:05:00,2025-11-05 14:49:00,1.0,1317.0,144.73333333333332,594.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CF1TCYY8,Selesai,2025-10-29 16:14:00,2025-10-29,2025-10-29 16:14:00,2025-10-30 23:59:00,2025-10-30 14:06:00,2025-11-12 00:30:00,0.0,1312.0,298.4,593.0,0,1,Not Cancelled,Normal,0,1,1,1,1,0,Not Cancelled
251029CFG4504P,Selesai,2025-10-29 16:22:00,2025-10-29,2025-10-29 16:23:00,2025-10-30 23:59:00,2025-10-30 14:03:00,2025-11-04 10:43:00,1.0,1301.0,116.66666666666667,596.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CG53KDJR,Selesai,2025-10-29 16:34:00,2025-10-29,2025-10-29 16:34:00,2025-10-30 23:59:00,2025-10-30 14:04:00,2025-11-05 12:02:00,0.0,1290.0,141.96666666666667,595.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CGJJNR1Y,Selesai,2025-10-29 16:42:00,2025-10-29,2025-10-29 16:42:00,2025-10-30 23:59:00,2025-10-30 14:04:00,2025-11-19 18:10:00,0.0,1282.0,484.1,595.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CGSA5XEQ,Batal,2025-10-29 16:45:00,2025-10-29,,,,,,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Change Address
251029CGWKFUG9,Selesai,2025-10-29 16:48:00,2025-10-29,2025-10-29 16:48:00,2025-10-30 23:59:00,2025-10-30 14:06:00,2025-11-11 23:06:00,0.0,1278.0,297.0,593.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CHDET103,Selesai,2025-10-29 16:57:00,2025-10-29,2025-10-29 16:57:00,2025-10-30 23:59:00,2025-10-30 14:03:00,2025-11-15 09:28:00,0.0,1266.0,379.4166666666667,596.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CJUFB9P0,Selesai,2025-10-29 17:22:00,2025-10-29,2025-10-29 17:23:00,2025-10-30 23:59:00,2025-10-29 17:23:00,2025-11-07 22:34:00,1.0,1.0,221.18333333333334,1836.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CK2HAMM5,Selesai,2025-10-29 17:26:00,2025-10-29,2025-10-29 17:26:00,2025-10-30 23:59:00,2025-10-30 14:04:00,2025-11-11 09:51:00,0.0,1238.0,283.78333333333336,595.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CKGMEKC7,Selesai,2025-10-29 17:34:00,2025-10-29,2025-10-29 17:34:00,2025-10-30 23:59:00,2025-10-30 17:52:00,2025-11-13 15:31:00,0.0,1458.0,333.65,367.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CKM30UFJ,Selesai,2025-10-29 17:36:00,2025-10-29,2025-10-29 17:36:00,2025-10-30 23:59:00,2025-10-30 14:05:00,2025-11-02 08:47:00,0.0,1229.0,66.7,594.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CM272SYM,Selesai,2025-10-29 17:44:00,2025-10-29,2025-10-29 17:45:00,2025-10-30 23:59:00,2025-10-30 14:02:00,2025-11-08 16:39:00,1.0,1218.0,218.61666666666667,597.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CMB8YTMU,Selesai,2025-10-29 17:49:00,2025-10-29,2025-10-29 17:50:00,2025-10-30 23:59:00,2025-10-30 14:04:00,2025-11-04 09:39:00,1.0,1215.0,115.58333333333333,595.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CNAQ4YQD,Selesai,2025-10-29 18:07:00,2025-10-29,2025-10-29 18:07:00,2025-10-30 23:59:00,2025-10-30 14:03:00,2025-11-11 13:46:00,0.0,1196.0,287.71666666666664,596.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CNG0W1G7,Selesai,2025-10-29 18:10:00,2025-10-29,2025-10-29 18:10:00,2025-10-30 23:59:00,2025-10-30 14:04:00,2025-11-01 14:06:00,0.0,1194.0,48.03333333333333,595.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CPBXF5E2,Batal,2025-10-29 18:25:00,2025-10-29,2025-10-29 18:25:00,2025-10-30 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Change Order
251029CPHW5UJF,Selesai,2025-10-29 18:29:00,2025-10-29,2025-10-29 18:29:00,2025-10-30 23:59:00,2025-10-30 14:05:00,2025-11-18 15:44:00,0.0,1176.0,457.65,594.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CQ6YDN5J,Selesai,2025-10-29 18:40:00,2025-10-29,2025-10-29 18:40:00,2025-10-30 23:59:00,2025-10-30 14:06:00,2025-11-11 01:53:00,0.0,1166.0,275.78333333333336,593.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CQ91A6A0,Selesai,2025-10-29 18:41:00,2025-10-29,2025-10-29 18:42:00,2025-10-30 23:59:00,2025-10-30 17:52:00,2025-11-12 16:53:00,1.0,1391.0,311.01666666666665,367.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CQJP8QEV,Selesai,2025-10-29 18:47:00,2025-10-29,2025-10-29 18:47:00,2025-10-30 23:59:00,2025-10-29 18:47:00,2025-11-06 21:23:00,0.0,0.0,194.6,1752.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CQW15BJ1,Selesai,2025-10-29 18:53:00,2025-10-29,2025-10-29 18:53:00,2025-10-30 23:59:00,2025-10-30 14:03:00,2025-11-10 15:47:00,0.0,1150.0,265.73333333333335,596.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CRUU9G6D,Selesai,2025-10-29 19:10:00,2025-10-29,2025-10-29 19:10:00,2025-10-30 23:59:00,2025-10-30 14:02:00,2025-11-02 19:13:00,0.0,1132.0,77.18333333333334,597.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CSKBQNH8,Selesai,2025-10-29 19:23:00,2025-10-29,2025-10-29 19:23:00,2025-10-30 23:59:00,2025-10-30 14:05:00,2025-11-05 20:31:00,0.0,1122.0,150.43333333333334,594.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CTW2USPD,Selesai,2025-10-29 19:46:00,2025-10-29,2025-10-29 19:46:00,2025-10-30 23:59:00,2025-10-30 14:03:00,2025-11-03 21:32:00,0.0,1097.0,103.48333333333333,596.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CTWUNBKK,Selesai,2025-10-29 19:47:00,2025-10-29,2025-10-29 19:47:00,2025-10-30 23:59:00,2025-10-30 17:55:00,2025-11-04 14:27:00,0.0,1328.0,116.53333333333333,364.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CVCF7P1P,Selesai,2025-10-29 20:13:00,2025-10-29,2025-10-29 20:13:00,2025-10-30 23:59:00,2025-10-30 14:03:00,2025-11-02 18:30:00,0.0,1070.0,76.45,596.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CWX08PJN,Selesai,2025-10-29 20:41:00,2025-10-29,2025-10-29 20:41:00,2025-10-30 23:59:00,2025-10-30 14:02:00,2025-11-08 14:43:00,0.0,1041.0,216.68333333333334,597.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CWXCKYGE,Selesai,2025-10-29 20:41:00,2025-10-29,2025-10-29 20:41:00,2025-10-30 23:59:00,2025-10-30 14:03:00,2025-10-31 20:48:00,0.0,1042.0,30.75,596.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CXVFSPHK,Selesai,2025-10-29 20:58:00,2025-10-29,2025-10-29 20:58:00,2025-10-30 23:59:00,2025-10-30 14:02:00,2025-11-09 19:19:00,0.0,1024.0,245.28333333333333,597.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029CYK6HYQ0,Selesai,2025-10-29 21:10:00,2025-10-29,2025-10-29 21:10:00,2025-10-30 23:59:00,2025-10-30 14:03:00,2025-11-04 01:41:00,0.0,1013.0,107.63333333333334,596.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029D0F8VV65,Selesai,2025-10-29 21:26:00,2025-10-29,2025-10-29 21:26:00,2025-10-30 23:59:00,2025-10-30 14:05:00,2025-11-03 23:32:00,0.0,999.0,105.45,594.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029D1FY16AN,Selesai,2025-10-29 21:44:00,2025-10-29,2025-10-29 21:45:00,2025-10-30 23:59:00,2025-10-30 14:04:00,2025-11-09 15:03:00,1.0,980.0,240.98333333333332,595.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029D1JADFCF,Selesai,2025-10-29 21:46:00,2025-10-29,2025-10-29 21:47:00,2025-10-30 23:59:00,2025-10-30 14:04:00,2025-11-02 12:27:00,1.0,978.0,70.38333333333334,595.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029D1W6F9SV,Selesai,2025-10-29 21:52:00,2025-10-29,2025-10-29 21:52:00,2025-10-30 23:59:00,2025-10-30 17:52:00,2025-11-08 18:56:00,0.0,1200.0,217.06666666666666,367.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029D2DJ28R0,Selesai,2025-10-29 22:01:00,2025-10-29,2025-10-29 22:01:00,2025-10-30 23:59:00,2025-10-30 14:05:00,2025-11-10 11:05:00,0.0,964.0,261.0,594.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029D3FRW6KQ,Selesai,2025-10-29 22:20:00,2025-10-29,2025-10-29 22:21:00,2025-10-30 23:59:00,2025-10-30 14:02:00,2025-11-10 09:56:00,1.0,942.0,259.9,597.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029D456KE6H,Batal,2025-10-29 22:32:00,2025-10-29,2025-10-29 22:32:00,2025-10-30 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Change Address
251029D4FBS5RV,Selesai,2025-10-29 22:38:00,2025-10-29,2025-10-29 22:38:00,2025-10-30 23:59:00,2025-10-30 14:03:00,2025-11-05 12:41:00,0.0,925.0,142.63333333333333,596.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029D565CUXH,Selesai,2025-10-29 22:50:00,2025-10-29,2025-10-29 22:51:00,2025-10-30 23:59:00,2025-10-29 22:51:00,2025-11-09 19:31:00,1.0,1.0,260.6666666666667,1508.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251029D5E8RYHU,Selesai,2025-10-29 22:55:00,2025-10-29,2025-10-29 22:55:00,2025-10-30 23:59:00,2025-10-30 17:53:00,2025-10-31 23:31:00,0.0,1138.0,29.633333333333333,366.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251030D6EDR47A,Selesai,2025-10-29 23:13:00,2025-10-29,2025-10-29 23:13:00,2025-10-30 23:59:00,2025-10-30 14:05:00,2025-11-05 18:15:00,0.0,892.0,148.16666666666666,594.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251030D7XC87TX,Selesai,2025-10-29 23:40:00,2025-10-29,2025-10-29 23:40:00,2025-10-30 23:59:00,2025-10-30 14:03:00,2025-11-08 11:44:00,0.0,863.0,213.68333333333334,596.0,0,1,Not Cancelled,Normal,0,0,0,2,2,0,Not Cancelled
251030D805FM77,Selesai,2025-10-29 23:41:00,2025-10-29,2025-10-29 23:41:00,2025-10-30 23:59:00,2025-10-29 23:41:00,2025-11-10 20:24:00,0.0,0.0,284.71666666666664,1458.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251030D8285CUJ,Selesai,2025-10-29 23:42:00,2025-10-29,2025-10-30 01:04:00,2025-10-30 23:59:00,2025-10-30 01:04:00,2025-11-03 18:40:00,82.0,82.0,113.6,1375.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251030D83N1R6S,Batal,2025-10-29 23:43:00,2025-10-29,2025-10-29 23:43:00,2025-10-30 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Other
251030D84HMSY7,Selesai,2025-10-29 23:43:00,2025-10-29,2025-10-29 23:43:00,2025-10-30 23:59:00,2025-10-30 14:04:00,2025-11-09 18:54:00,0.0,861.0,244.83333333333334,595.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251030D92SKFMS,Selesai,2025-10-30 00:00:00,2025-10-30,2025-10-30 00:00:00,2025-10-30 23:59:00,2025-10-30 14:03:00,2025-11-05 20:05:00,0.0,843.0,150.03333333333333,596.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251030D9GFBE48,Selesai,2025-10-30 00:08:00,2025-10-30,2025-10-30 00:08:00,2025-10-30 23:59:00,2025-10-30 14:05:00,2025-11-17 09:38:00,0.0,837.0,427.55,594.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251030DCQBEEU3,Batal,2025-10-30 01:05:00,2025-10-30,2025-10-30 01:05:00,2025-10-30 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Other
251030DD3YS8JP,Selesai,2025-10-30 01:12:00,2025-10-30,2025-10-30 01:12:00,2025-10-30 23:59:00,2025-10-30 14:03:00,2025-11-10 17:33:00,0.0,771.0,267.5,596.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251030DFHAKWX6,Batal,2025-10-30 01:56:00,2025-10-30,2025-10-30 01:56:00,2025-10-30 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Other
251030DHECMBM3,Selesai,2025-10-30 02:30:00,2025-10-30,2025-10-30 02:30:00,2025-10-30 23:59:00,2025-10-30 14:02:00,2025-11-02 20:41:00,0.0,692.0,78.65,597.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251030DKHDFS3U,Selesai,2025-10-30 03:07:00,2025-10-30,2025-10-30 03:07:00,2025-10-30 23:59:00,2025-10-30 14:05:00,2025-11-13 16:30:00,0.0,658.0,338.4166666666667,594.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251030DPFVJF6T,Selesai,2025-10-30 04:00:00,2025-10-30,2025-10-30 04:00:00,2025-10-30 23:59:00,2025-10-30 14:03:00,2025-11-05 07:25:00,0.0,603.0,137.36666666666667,596.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251030DQ57F6BK,Selesai,2025-10-30 04:12:00,2025-10-30,2025-10-30 04:12:00,2025-10-30 23:59:00,2025-10-30 04:12:00,2025-11-08 19:18:00,0.0,0.0,231.1,1187.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251030DSNRAGGB,Selesai,2025-10-30 04:57:00,2025-10-30,2025-10-30 04:57:00,2025-10-30 23:59:00,2025-10-30 04:57:00,2025-11-07 16:31:00,0.0,0.0,203.56666666666666,1142.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251030DSVSBWF3,Selesai,2025-10-30 05:01:00,2025-10-30,2025-10-30 05:02:00,2025-10-30 23:59:00,2025-10-30 14:03:00,2025-11-03 15:24:00,1.0,542.0,97.35,596.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251030DTUJF7VW,Selesai,2025-10-30 05:18:00,2025-10-30,2025-10-30 05:19:00,2025-10-30 23:59:00,2025-10-30 05:19:00,2025-11-01 13:14:00,1.0,1.0,55.916666666666664,1120.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251030DU4KE6AH,Selesai,2025-10-30 05:23:00,2025-10-30,2025-10-30 05:23:00,2025-10-30 23:59:00,2025-10-30 14:05:00,2025-11-08 17:36:00,0.0,522.0,219.51666666666668,594.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251030DUCQREX1,Batal,2025-10-30 05:28:00,2025-10-30,,,,,,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Unpaid Order
251030DVC6UGFX,Selesai,2025-10-30 05:46:00,2025-10-30,2025-10-30 05:46:00,2025-10-30 23:59:00,2025-10-30 14:04:00,2025-11-11 17:55:00,0.0,498.0,291.85,595.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251030DVKATB5K,Selesai,2025-10-30 05:49:00,2025-10-30,2025-10-30 05:49:00,2025-10-30 23:59:00,2025-10-30 14:04:00,2025-11-09 20:27:00,0.0,495.0,246.38333333333333,595.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251030DW4TM4DN,Selesai,2025-10-30 05:59:00,2025-10-30,2025-10-30 05:59:00,2025-10-30 23:59:00,2025-10-30 14:05:00,2025-11-03 22:29:00,0.0,486.0,104.4,594.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251030DWVGS08H,Selesai,2025-10-30 06:12:00,2025-10-30,2025-10-30 06:13:00,2025-10-30 23:59:00,2025-10-30 14:04:00,2025-11-05 04:10:00,1.0,472.0,134.1,595.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251030DX10SMY2,Selesai,2025-10-30 06:15:00,2025-10-30,2025-10-30 06:17:00,2025-10-30 23:59:00,2025-10-30 14:04:00,2025-11-08 16:10:00,2.0,469.0,218.1,595.0,0,1,Not Cancelled,Normal,0,0,0,2,2,0,Not Cancelled
251030DX8PUJXR,Selesai,2025-10-30 06:19:00,2025-10-30,2025-10-30 06:19:00,2025-10-30 23:59:00,2025-10-30 14:04:00,2025-11-10 17:21:00,0.0,465.0,267.28333333333336,595.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
